SKU,Stock_Level,Quantity,Equal
CSP54721B,0,0,True
CSP54726B,0,0,True
CSP54841B,1,0,False
CSP54881B,4,0,False
CSP55010B,1,0,False
CSP55011B,1,0,False
CSP57171,0,0,True
CSP57366,10,0,False
098289900593,3,0,False
CSP57459,2,0,False
CSP945381,14,0,False
CSP95266,1,0,False
CSP95340,1,0,False
CSP95343,0,0,True
CSP95345,1,0,False
CSP95349,0,0,True
034337004264,24,0,False
034337013013,0,0,True
034337013037,3,0,False
034337013051,9,0,False
034337013174,14,0,False
034337013211,2,0,False
034337013259,6,0,False
034337013297,33,0,False
034337014010,5,0,False
034337014027,5,0,False
034337014034,2,0,False
034337014058,0,0,True
034337014072,18,0,False
034337014089,13,0,False
034337014232,25,0,False
034337014096,1,0,False
034337014102,10,0,False
034337014126,5,0,False
034337014119,2,0,False
034337014133,13,0,False
034337014140,9,0,False
034337014317,0,0,True
034337014157,2,0,False
034337014171,2,0,False
034337014188,0,0,True
DI240C177,1,0,False
DI250177,2,0,False
DI25022,49,0,False
DI30050000,2,0,False
DI30057400,0,0,True
DI30058000,0,0,True
D130246500,11,0,False
DI30363600,0,0,True
4250892114545,0,0,True
DI30366600,0,0,True
DI30468100,0,0,True
DI30489100,8,0,False
DI30520500,0,0,True
DI30525300,0,0,True
DI30525400,1,0,False
DI30537300,2,0,False
DI30559400,4,0,False
DI30559700,7,0,False
DI30561100,0,0,True
DI30570500,0,0,True
DI30572500,0,0,True
DI30593200,0,0,True
DI30882700,0,0,True
DI30959200,0,0,True
DI30964900,0,0,True
DI31CP177,0,0,True
DI31CP22,0,0,True
DI31P177,0,0,True
DI31P22,0,0,True
DI340C177,0,0,True
DI340C22,0,0,True
DI340L177,0,0,True
DI340L22,0,0,True
DI340P177,0,0,True
DI340P22,0,0,True
DI340PN177,0,0,True
DI340PN22,1,0,False
DI340PNC177,0,0,True
DI340PNC22,0,0,True
DI34C177,0,0,True
DI34C22,0,0,True
DI34PM177,0,0,True
DI34PM22,0,0,True
DI350C177,0,0,True
DI350C22,0,0,True
DI350M177,0,0,True
DI350M22,0,0,True
DI350P177,0,0,True
DI350P22,0,0,True
DI350PCBB177,0,0,True
DI350PCBB22,0,0,True
DI350PN177,0,0,True
DI350PN22,0,0,True
DI350PNCB177,0,0,True
DI350PNCB22,0,0,True
4250892704852,0,0,True
DI41200510,0,0,True
DI460M177,0,0,True
DI460M22,0,0,True
DI470TH177,0,0,True
DI470TH22,0,0,True
DI48B177,0,0,True
DI48B22,0,0,True
DI52177,0,0,True
DI5222,0,0,True
DI54177,0,0,True
DI5422,0,0,True
DI56TH177,0,0,True
DI56TH22,0,0,True
DIAM03177,0,0,True
DIAM0322,0,0,True
DIAM03T177,0,0,True
DIAM03T22,0,0,True
DIAR8177,0,0,True
DIAR822,0,0,True
DIK98177,0,0,True
DIK9822,0,0,True
DILP8,0,0,True
DIP100022,0,0,True
DIP1000T17,0,0,True
DIP1000T22,0,0,True
DM60,0,0,True
ETO37C,2,0,False
7232740692,5,0,False
034337002017,5,0,False
034337003137,6,0,False
034337003106,4,0,False
03433700013,11,0,False
034337000112,0,0,True
661120658870,5,0,False
661120052050,16,0,False
661120720607,0,0,True
661120351962,12,0,False
661120957959,0,0,True
661120242574,0,0,True
661120537397,0,0,True
661120447863,0,0,True
661120636410,0,0,True
661120904878,0,0,True
FA-PFRT9,3,0,False
661120447276,2,0,False
616774104303,63,0,False
029841105309,145,0,False
616774105409,480,0,False
029841106405,340,0,False
616774106901,155,0,False
616774107007,52,0,False
029841107808,103,0,False
029841108508,0,0,True
50616774110705,14,0,False
50616774110804,61,0,False
616774120204,244,0,False
GLK1053,0,0,True
GLK1084,0,0,True
GLK1112,0,0,True
GLK1163,12,0,False
GLK133,5,0,False
GLK1533,4,0,False
GLK1649,10,0,False
GLK1656,0,0,True
GLK1740,0,0,True
GLK1761,0,0,True
GLK1774,0,0,True
GLK182,5,0,False
GLK1896,0,0,True
GLK196,6,0,False
GLK1981,14,0,False
GLK2033,0,0,True
GLK2040,0,0,True
GLK210,0,0,True
7232740305,4,0,False
GLK2246,5,0,False
GLK2303,0,0,True
GLK2457,0,0,True
GLK2509,0,0,True
GLK2751,0,0,True
GLK2884,0,0,True
GLK28927,0,0,True
GLK2928,0,0,True
GLK301,12,0,False
GLK30275,0,0,True
GLK30561,0,0,True
GLK3057,0,0,True
GLK3198,0,0,True
GLK322,5,0,False
GLK3294,0,0,True
GLK34302,0,0,True
GLK357,8,0,False
GLK3608,5,0,False
GLK3626,0,0,True
7232740306,0,0,True
GLK3880,0,0,True
GLK4006,0,0,True
GLK4190,0,0,True
GLK4197,5,0,False
GLK420,27,0,False
GLK4211,2,,False
GLK4270,2,0,False
GLK4277,0,0,True
GLK4361,0,10,False
GLK4368,12,10,False
GLK4417,1,10,False
GLK4431,2,,False
GLK4459,0,10,False
GLK4473,0,0,True
GLK4497,0,,False
GLK49,1,0,False
GLK5161,0,0,True
GLK5180,0,10,False
GLK5327,0,,False
GLK5334,0,10,False
GLK56,10,10,True
7232740367,7,,False
GLK6011,0,0,True
GLK6019,0,22,False
GLK6557,0,48,False
GLK6561,0,29,False
GLK6572,6,5,False
GLK6579,0,30,False
GLK6652,0,74,False
GLK6737,0,57,False
GLK6782,0,101,False
GLK6879,0,1,False
GLK6883,2,66,False
GLK6884,0,22,False
GLK6990,1,18,False
GLK70,18,8,False
7232740366,5,4,False
GLK7082,0,0,True
GLK7179,0,10,False
GLK7193,0,17,False
GLK721,5,28,False
GLK7412,0,25,False
GLK7496,17,394,False
764503001338,0,53,False
GLK8644,0,26,False
GLK8658,0,17,False
GLK8672,0,29,False
GLOCK17A,3,47,False
GLOCK17AG4,18,900,False
GLOCK17AG4BB,0,80,False
GLOCK17AG4GOLD,1,21,False
GLOCK17AG4STS,0,18,False
GLOCK17AO,3,0,False
GLOCK17G5,0,7,False
GLOCK17L10,4,2,False
GLOCK17P,0,0,True
GLOCK19CG4,0,0,True
GLOCK19G4,0,1,False
GLOCK19O,0,1,False
GLOCK19P,0,11,False
GLOCK20G4,0,9,False
GLOCK21SF,0,13,False
GLOCK22,0,0,True
GLOCK22G4,0,0,True
GLOCK22O,0,65,False
GLOCK23,0,774,False
GLOCK23G4,0,127,False
GLOCK24,0,312,False
GLOCK25,0,1298,False
GLOCK26,0,954,False
GLOCK26G4,0,341,False
GLOCK27,0,230,False
GLOCK27G4,0,53,False
GLOCK28,0,142,False
GLOCK29G4,0,0,True
GLOCK30G4,0,42,False
GLOCK31,0,117,False
GLOCK31G4,0,175,False
GLOCK31OD,0,289,False
GLOCK32,0,74,False
GLOCK32G4,0,63,False
GLOCK33G4,0,106,False
GLOCK3410,0,132,False
GLOCK3410G4,4,75,False
GLOCK34G4MOS,0,9,False
GLOCK3510G4,0,103,False
GLOCK36,0,0,True
GLOCK37,0,58,False
GLOCK40G4MOS,0,34,False
GLOCK42,1,0,False
GLOCK43,0,301,False
GM45/C,1,44,False
GP161,0,5,False
7072171006429,22,3,False
GRS100737,10,767,False
7072171013540,0,5033,False
7072171013588,0,5565,False
GRS101360,0,16,False
GRS101778,0,49,False
GRS101791,1,334,False
GRS101851,0,4,False
7072171018569,1,24,False
101857,0,9,False
7072171019047,1,0,False
101965,0,1,False
7072171019672,0,0,True
GRS102151,0,816,False
7072171024423,0,150,False
GRS102891,0,32,False
GRS102905,0,31,False
7072171029985,0,40,False
7072171029992,1,0,False
7072171035313,0,4,False
7072171035320,0,72,False
7072171035337,0,64,False
7072171035344,0,39,False
7072171035351,0,398,False
7072171035368,0,72,False
7072171035375,0,158,False
7072171035382,0,283,False
7072171035399,0,29,False
7072171035405,0,496,False
7072171035412,0,1297900,False
7072171035429,0,1657600,False
7072171035436,0,2,False
7072171035443,0,-1,False
7072171035450,0,68,False
7072171035467,0,-190,False
7072171035474,0,5,False
7072171035481,0,-15,False
7072171035498,0,2,False
7072171035504,0,-2,False
7072171035511,0,62,False
7072171035528,0,-14,False
7072171035535,0,2,False
7072171035542,0,31,False
7072171035559,0,-18,False
7072171035566,0,0,True
7072171035573,0,-42,False
7072171035580,0,20,False
7072171035597,0,57,False
7072171035603,0,22,False
7072171035610,0,22,False
7072171035627,0,4,False
7072171035634,0,5,False
7072171035641,0,3,False
7072171035658,0,37,False
7072171035665,0,109,False
7072171035672,0,283,False
7072171035689,0,238,False
7072171035696,0,20,False
7072171035702,0,8,False
7072171035719,0,42,False
7072171035726,0,18,False
7072171035795,0,-8,False
7072171035801,0,4,False
7072171035818,0,11,False
7072171035825,0,3,False
7072171035832,0,2,False
7072171035849,0,10,False
7072171035856,0,4,False
7072171035863,0,29,False
7072171035870,0,221,False
7072171035887,0,168,False
7072171035894,0,167,False
7072171035900,0,125,False
7072171035917,0,80,False
7072171035924,0,12,False
7072171035931,0,48,False
7072171035948,0,65,False
7072171035955,0,6,False
7072171035962,0,157,False
7072171036037,0,94,False
7072171036044,0,-1198000,False
7072171036051,0,36000,False
7072171036068,0,203000,False
7072171036075,0,-5,False
7072171036082,0,-44,False
7072171036099,0,-16,False
7072171036105,0,-98000,False
7072171036112,0,63,False
7072171036129,0,-18,False
7072171036136,0,-44,False
7072171036143,0,-18,False
7072171036396,0,49,False
7072171036402,0,-7,False
7072171036419,0,660,False
7072171036426,0,-23550,False
7072171036433,0,-4703000,False
7072171036440,0,-8720,False
7072171036570,0,-13280,False
7072171036587,0,-15340,False
7072171036594,0,30900,False
7072171036600,0,80000,False
7072171036617,0,49550,False
7072171036624,0,30750,False
7072171036631,0,120,False
7072171036648,0,720,False
7072171036655,0,41625,False
7072171036662,0,9900,False
7072171036679,0,-11500,False
7072171036686,0,-69850,False
7072171036754,0,60,False
7072171036761,0,470,False
7072171036778,0,9,False
7072171036785,0,-10,False
7072171036792,0,-2,False
7072171036808,0,-1,False
7072171036815,0,10,False
7072171036822,0,18,False
7072171036839,0,0,True
7072171036846,0,1,False
7072171036853,0,0,True
7072171036860,0,2,False
7072171036891,0,3,False
7072171036907,0,5,False
7072171036914,0,2,False
7072171036921,0,1,False
7072171036938,0,1,False
7072171036945,0,6,False
7072171036952,0,6,False
7072171036969,0,2,False
7072171036976,0,14,False
7072171036983,0,1,False
7072171036990,0,1,False
7072171037003,0,1,False
7072171037133,0,1,False
7072171037140,0,15,False
7072171037157,0,22,False
7072171037164,0,166,False
7072171037171,0,405,False
7072171037188,0,466,False
7072171037195,0,-87,False
7072171037201,0,10,False
7072171037218,0,90,False
7072171037225,0,0,True
7072171037232,0,-120000,False
7072171037249,0,-378500,False
7072171037256,0,-26000,False
7072171037263,0,-18000,False
7072171037270,0,-69500,False
7072171037287,0,-123600,False
7072171037294,0,13,False
7072171037300,0,0,True
7072171037317,0,-3,False
7072171037324,0,54,False
7072171037331,0,13,False
7072171037348,0,44,False
7072171037355,0,26,False
7072171037362,0,4,False
7072171037379,0,14,False
7072171037386,0,15,False
7072171037393,0,0,True
7072171037409,0,46,False
7072171037416,0,30,False
7072171037423,0,21,False
7072171037430,0,33,False
7072171037447,0,14,False
7072171037454,0,22,False
7072171037461,0,25,False
7072171037478,0,9,False
7072171037485,0,350,False
7072171037492,0,342,False
7072171037508,0,1,False
7072171037515,0,-6,False
7072171037522,0,0,True
7072171037539,0,28,False
7072171037546,0,22,False
7072171037553,0,10,False
7072171037560,0,7,False
7072171037577,0,12,False
7072171037584,0,9,False
7072171037591,0,6,False
7072171037607,0,17,False
7072171037614,0,10,False
7072171037621,0,6,False
7072171037638,0,5,False
7072171037645,0,11,False
7072171037652,0,12,False
7072171037669,0,6,False
7072171037676,0,9,False
7072171037683,0,22,False
7072171037690,0,4,False
7072171037706,0,11,False
7072171037713,0,24,False
7072171037720,0,16,False
7072171038031,0,10,False
7072171038048,0,41,False
7072171038055,0,23,False
7072171038062,0,13,False
7072171038079,0,9,False
7072171038086,0,7,False
7072171038277,0,7,False
7072171038284,0,6,False
7072171038291,0,5,False
7072171038307,0,6,False
7072171038314,0,2,False
7072171038321,0,0,True
7072171038338,0,14,False
7072171038345,0,5,False
7072171038352,0,23,False
7072171038369,0,6,False
7072171038376,0,8,False
7072171038383,0,11,False
7072171038451,0,10,False
7072171038468,0,18,False
7072171038475,0,5,False
7072171038482,0,5,False
7072171038499,0,4,False
7072171038505,0,11,False
103988,0,10,False
GSG1911ADOPS,0,26,False
GSG1911ODG,0,18,False
GSG1911S,0,8,False
GSG1911SS,0,3,False
GSG1911T,0,3,False
GSG1911TAN,0,17,False
GSG1911W,0,17,False
GSG4110110,0,36,False
GSG4110150,0,18,False
GSG4110154,0,4,False
GSGSPORTB,0,16,False
GSGSPORTPINK,0,8,False
H-25,0,9,False
H-25C,0,4,False
H3ADAPT,8,6,False
ATTACHMENT DEV,11,11,True
1A2-BR,11,8,False
1A2-BRM,110,4,False
1A2-L,20,11,False
1A2-LM,11,31,False
H-S25,1,7,False
H-S25C,2,18,False
H-SBR,52,9,False
H-SBRM,73,5,False
S-L,32,10,False
H-SLM,43,11,False
7318640056275,0,16,False
04046719591459,0,10,False
HETO38C,0,21,False
HETO42C,1,5,False
HOP19C,2,8,False
HOP23,2,10,False
HOP40C,0,5,False
HST46,0,8,False
HTO36,4,231,False
HTO67C,1,113,False
HTO7,5,5,True
HT071,0,5,False
HTO73,0,-26,False
HTO74,0,35,False
HTO75,0,100,False
HTO813,8,3,False
HTO8W,0,-118,False
7318640033801,10,-1,False
7318640045293,2,1,False
7318640002685,0,1,False
7318640000575,16,17440,False
7318640011779,7,85000,False
736676900909,11,320,False
JHX2,3,1,False
736676900763,95,0,False
736676900572,14,21600,False
K-1000536,0,7940,False
669278102948,0,800,False
669278124780,0,159,False
669278411316,0,24,False
K-8400SA300WSM,0,8,False
K-840MA7MM,0,9,False
K-84LH3006,0,185,False
K-84LSA3006,0,-41,False
K-84MAD300A,0,-759,False
K-84MAD308A,0,-10,False
K-84MH243,0,6,False
K-84MH308,0,7,False
K-84MLVT,0,10420,False
K-84MMA308,0,117,False
K-84MMA65C,0,6,False
K-84MS308,0,29,False
K-84MSV223,0,4,False
K-84TAL375,0,0,True
K-948749,0,13,False
K-BASE840T,0,10,False
K-BASE84M1,1,0,False
K-BASEM,0,-1820500,False
669278112084,0,-966050,False
K-BASEPB,0,-948500,False
669278111421,0,-1553000,False
669278111391,0,170,False
669278100388,0,0,True
669278413006,0,-237,False
K-CCII,0,44,False
669278323015,0,55,False
669278323343,0,12,False
669278110431,0,1,False
669278110448,0,9,False
669278323473,0,5,False
669278323350,0,303,False
669278323381,0,16,False
669278323367,0,16,False
K-DW45,0,0,True
669278410920,1,51,False
K-GCRLII,0,10,False
669278323541,0,19,False
K-GRII45,0,40,False
1001706,0,-3069000,False
669278103518,0,6,False
669278111674,1,4,False
669278101330,0,4,False
669278113074,0,4,False
669278302829,0,11,False
669278323558,0,8,False
669278323282,0,3,False
3200314,0,27,False
669278302782,0,42,False
K-SRII,0,71,False
669278323268,0,21,False
669278323428,0,10,False
669278323435,0,121,False
669278323763,0,48,False
669278115474,0,285,False
KBN34,1,1,True
KBN36,3,0,False
KGP141,6,10,False
KGP141MCA,5,37,False
KGP141MCF,6,18,False
KGP161,8,57,False
KNR5,0,73,False
KNR6,0,46,False
KNVRB35,0,89,False
KNVRB455,1,4,False
KRH445,0,4,False
KRH454,0,21,False
05032,0,42,False
KS411N,1,1,True
KS458N,0,111,False
KS45N,1,6840,False
KS47N,2,92,False
KS47NHB,0,900,False
KS47NHNN,1,-200,False
KSBC4,0,-53,False
KSP2428,0,-135,False
KSP3274,0,2,False
KSP331X,0,-55,False
736676057825,0,26,False
KSP341X,0,6,False
736676053018,0,-4,False
KSRH9,1,11,False
080999065006,0,3,False
080999085004,5,4,False
080999097625,0,43,False
080999093504,0,-1,False
BRTIM40,0,0,True
661120221685,0,52,False
661120221708,0,28,False
661120221777,11,20,False
030317100742,0,-200,False
030317100759,0,3880,False
030317100766,0,4240,False
030317100827,0,11510,False
030317101800,0,7279,False
030317102913,0,11700,False
030317106836,0,38698,False
030317106843,0,30900,False
030317106850,0,-60,False
030317106867,0,-260,False
LE110687,0,-100,False
030317106881,0,-5324,False
030317106898,0,-60,False
030317108250,0,-60,False
030317109950,0,-60,False
030317112301,0,4600,False
LE111231,0,-400,False
LE111233,0,20,False
030317112363,0,6,False
LE111237,0,21,False
030317112387,0,5,False
LE111239,0,4,False
030317112424,0,0,True
LE111249,0,0,True
LE111579,2,0,False
112633,0,0,True
030317130923,0,0,True
030317131654,0,0,True
030317137694,0,0,True
030317137717,0,0,True
030317138684,0,0,True
030317138790,0,0,True
030317138806,0,0,True
LE114108,2,0,False
030317147563,2,0,False
030317149550,0,0,True
030317149567,0,0,True
030317149574,0,0,True
030317149581,5,0,False
030317149598,0,0,True
030317149611,4,0,False
030317149635,0,0,True
030317149659,0,0,True
030317149758,1,0,False
030317149765,7,0,False
LE115038,0,0,True
LE115183,0,0,True
030317153687,0,0,True
030317153700,0,0,True
030317153892,0,0,True
030317153908,0,0,True
030317153915,0,0,True
030317153922,0,0,True
030317153939,0,0,True
030317153946,0,0,True
LE116607,11,0,False
LE116625,0,0,True
030317176075,5,0,False
030317176082,17,0,False
011516723017,4,0,False
030317176112,19,0,False
LE117806,0,0,True
LE118251,0,0,True
030317003852,0,0,True
030317003883,1,0,False
030317003876,1,0,False
030317003869,0,0,True
030317004118,45,0,False
030317004101,2,0,False
LE118768,3,0,False
LE118769,3,0,False
LE118770,2,0,False
030317004170,3,0,False
LE118772,3,0,False
030317005917,0,0,True
030317006365,0,0,True
030317005979,0,0,True
030317006266,6,0,False
030317006297,0,0,True
030317006280,3,0,False
030317006273,0,0,True
030317006372,33,0,False
030317006389,20,0,False
030317006419,6,0,False
030317006518,8,0,False
030317006471,6,0,False
030317006730,1,0,False
LE120374,3,0,False
030317006723,0,0,True
LE120376,0,0,True
LE120377,0,0,True
030317006884,0,0,True
030317007027,1,0,False
LE120559,0,0,True
030317007515,0,0,True
LE120619,0,0,True
030317007324,0,0,True
LE120621,0,0,True
LE120624,0,0,True
LE120625,0,402,False
LE120626,0,0,True
LE120627,0,0,True
030317007706,17,0,False
030317007775,0,0,True
030317007959,78,0,False
030317007980,73,0,False
030317007966,83,0,False
030317008000,75,0,False
LE16622,22,0,False
030317008437,13,0,False
030317008444,2,0,False
LE170372,0,0,True
030317008475,32,0,False
030317008505,3,0,False
LE170408,55,0,False
030317008963,16,0,False
030317008994,0,0,True
LE170567,0,0,True
030317009069,107,0,False
030317009076,8,0,False
030317009083,0,0,True
LE170584,11,0,False
030317009472,45,0,False
030317009489,0,0,True
030317009380,0,0,True
030317009090,0,0,True
030317009571,0,0,True
LE170592,0,0,True
LE170600,0,0,True
LE170602,0,0,True
030317010270,0,0,True
030317010072,0,0,True
030317010126,0,0,True
LE170682,0,0,True
LE170683,0,0,True
030317009922,0,0,True
LE170690,0,0,True
030317010096,0,0,True
030317010300,0,0,True
030317010232,0,0,True
030317009946,0,0,True
LE170695,0,0,True
LE170696,0,0,True
LE170697,0,0,True
030317009991,0,0,True
LE170700,0,0,True
030317010263,1,0,False
030317010324,0,0,True
030317010195,0,0,True
030317010331,0,0,True
LE170705,0,0,True
030317010102,0,0,True
LE170707,0,0,True
LE170709CDS,0,0,True
LE170709M1,0,0,True
LE170710,0,0,True
LE170711,0,0,True
LE170712,0,0,True
LE170713,0,0,True
LE170715,0,0,True
LE170733,0,0,True
030317010348,0,0,True
030317010379,0,0,True
030317010454,7,0,False
030317010430,2,0,False
030317010461,5,0,False
030317010416,1,0,False
030317010423,1,0,False
030317010447,12,0,False
030317010409,3,0,False
030317010393,4,0,False
030317010386,23,0,False
030317010546,0,0,True
030317010553,0,0,True
030317010515,0,0,True
030317010522,0,0,True
030317010508,0,0,True
030317010485,0,0,True
030317010539,0,0,True
030317010645,0,0,True
LE170884,0,0,True
LE170885,0,0,True
LE170888M1,0,0,True
LE170889,0,0,True
LE170889CDS,0,0,True
030317011208,6,0,False
LE171151,0,0,True
030317011635,0,0,True
030317011659,0,0,True
030317012137,0,0,True
030317012199,4,0,False
030317012144,19,0,False
030317012168,0,0,True
030317012151,34,0,False
030317012212,35,0,False
030317012229,0,0,True
030317012267,269,0,False
030317012274,237,0,False
030317012281,10,0,False
030317012441,2,0,False
030317012533,0,0,True
030317012649,0,0,True
030317012595,0,0,True
030317012465,0,0,True
030317012496,0,0,True
030317012373,6,0,False
030317012410,4,0,False
030317012557,0,0,True
030317012656,1,0,False
030317012564,0,0,True
030317012663,2,0,False
030317012670,0,0,True
030317012380,0,0,True
030317012397,1,0,False
030317012502,1,0,False
030317012472,0,0,True
030317012625,0,0,True
030317012861,91,0,False
030317012854,22,0,False
030317012847,1,0,False
030317012878,1,0,False
030317013776,0,0,True
030317013790,0,0,True
030317013738,0,0,True
030317013752,0,10,False
030317013851,100,10,False
030317014360,0,,False
030317014827,0,0,True
030317014384,0,,False
030317015275,0,,False
030317015794,0,,False
LE47112,33,,False
030317476380,0,0,True
LE48603,99,10,False
LE48604,0,,False
30317487010,0,0,True
030317487621,17,,False
30317488079,0,0,True
LE49774,94,,False
030317498337,2,10,False
030317498351,7,10,False
030317498368,3,,False
030317498382,6,0,False
30317498405,9,0,False
30317498412,6,0,False
30317498474,2,28,False
030317498528,0,44,False
030317498535,0,1,False
030317498542,0,30,False
030317498559,0,82,False
030317498573,0,163,False
030317498580,0,24,False
030317498603,0,2,False
030317498627,0,55,False
030317498634,0,0,True
030317498641,0,149,False
030317498658,0,171,False
030317498665,21,4,False
030317498672,0,76,False
LE49868,0,20,False
030317498948,4,24,False
030317498962,6,33,False
030317498979,6,12,False
030317498986,56,232,False
030317499006,7,213,False
030317499013,168,31,False
030317499020,6,226,False
030317499037,5,7,False
030317499044,45,1,False
030317499051,5,0,False
030317499075,3,10,False
030317499082,4,7,False
030317499099,2,9,False
030317499105,2,18,False
030317499112,2,175,False
030317499150,14,1,False
030317499167,24,4,False
030317499174,2,0,False
030317499181,12,27,False
030317499198,2,27,False
030317499303,2,91,False
030317499310,0,89,False
030317499327,0,8,False
030317499334,4,16,False
030317499464,2,47,False
030317499471,8,165,False
030317499488,2,209,False
030317499495,14,76,False
030317499501,0,3,False
30317499518,2,53,False
030317499525,12,19,False
030317499532,2,13,False
030317499549,3,14,False
030317499563,32,7,False
030317499570,18,51,False
030317499587,19,88,False
030317499594,34,4,False
030317499600,14,2,False
030317499617,5,24,False
030317499655,0,69,False
